city,city_key,latitude,longitude,region_type,state,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,surface_pressure_mean,shortwave_radiation_sum,et0_fao_evapotranspiration
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-01,17.8,4.7,10.5,16.1,2.0,8.3,0.0,0.0,10.7,25.9,92,47,76,1001.9,15.68,2.39
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-02,17.1,5.3,10.1,16.5,2.7,8.3,0.0,0.0,10.0,17.6,95,52,80,1003.0,14.91,2.19
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-03,19.0,3.9,10.0,17.6,0.9,8.2,0.0,0.0,10.2,20.2,97,43,81,1004.4,15.38,2.31
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-04,19.4,4.2,11.0,17.7,1.4,9.0,0.0,0.0,12.7,27.0,93,49,77,1004.8,15.69,2.44
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-05,22.3,7.0,12.9,19.7,4.5,10.9,0.0,0.0,13.7,25.9,88,35,71,1005.2,15.54,2.77
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-06,22.2,7.9,13.1,20.8,5.7,11.6,0.0,0.0,10.1,21.6,90,42,75,1004.3,15.57,2.57
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-07,23.5,6.6,14.9,22.3,4.6,13.9,0.0,0.0,10.1,20.9,94,42,71,1004.7,15.58,2.83
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-08,23.8,10.0,15.8,21.5,8.0,13.8,0.0,0.0,17.8,34.6,88,37,67,1004.4,15.78,3.25
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-09,20.6,8.8,13.5,17.8,6.3,11.2,0.0,0.0,16.5,32.0,89,42,70,1003.5,16.1,2.83
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-10,22.2,8.4,14.2,19.5,5.6,11.5,0.0,0.0,18.4,36.7,85,39,64,1001.0,16.07,3.26
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-11,21.7,7.9,14.3,20.3,5.6,12.5,0.0,0.0,11.9,26.6,82,43,66,1001.1,15.92,2.86
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-12,21.2,6.3,13.3,21.1,4.1,12.5,0.0,0.0,8.4,18.4,96,51,79,1001.0,15.94,2.52
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-13,24.6,8.3,15.4,23.5,6.9,14.6,0.0,0.0,12.9,26.3,94,43,76,999.3,16.01,2.94
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-14,26.6,7.9,17.1,25.4,6.1,15.9,0.0,0.0,16.1,31.0,92,39,70,997.3,16.02,3.36
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-15,24.0,10.6,15.8,21.7,9.0,14.2,0.0,0.0,15.4,30.6,87,37,67,999.8,16.55,3.23
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-16,22.8,8.1,14.9,21.2,6.0,13.2,0.0,0.0,11.9,23.8,85,39,64,1001.0,16.52,3.15
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-17,25.8,10.3,17.5,23.1,7.7,14.9,0.0,0.0,18.4,33.8,73,34,53,998.8,16.25,4.19
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-18,27.3,14.3,20.5,24.1,11.1,17.5,0.0,0.0,23.0,42.5,60,32,48,998.0,16.55,5.24
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-19,29.0,15.5,21.3,25.5,11.7,18.2,0.0,0.0,24.8,46.1,59,30,47,997.6,16.48,5.47
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-20,25.3,14.2,19.3,24.3,12.8,18.3,0.0,0.0,15.9,29.2,75,42,61,998.2,16.52,3.64
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-21,25.0,11.9,17.6,27.0,10.9,17.8,0.0,0.0,9.6,18.0,94,54,77,999.1,16.49,2.99
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-22,27.5,12.3,18.9,26.8,11.7,18.6,0.0,0.0,16.9,31.7,95,42,72,999.4,16.67,3.45
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-23,27.9,14.0,19.6,26.0,13.0,18.5,0.0,0.0,18.1,34.6,83,33,61,1000.8,16.96,3.94
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-24,25.4,13.2,18.0,24.6,11.4,17.0,0.0,0.0,12.8,28.4,77,43,65,1000.8,17.06,3.46
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-25,25.4,11.0,17.0,25.0,9.2,15.8,0.0,0.0,12.0,24.8,82,39,66,1001.3,17.23,3.47
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-26,26.9,11.1,18.5,26.3,9.8,17.9,0.0,0.0,11.9,23.4,90,36,65,1001.1,17.31,3.46
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-27,28.0,12.0,19.2,28.6,11.0,19.1,0.0,0.0,9.8,16.6,88,37,66,999.4,17.1,3.46
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-28,28.5,13.9,20.5,27.8,13.1,20.0,0.0,0.0,13.9,29.9,85,36,62,997.8,16.79,3.86
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-29,26.4,15.0,19.7,25.0,14.0,18.6,0.0,0.0,19.7,36.4,94,38,62,999.5,17.24,4.01
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-30,25.2,12.2,18.3,21.4,8.9,14.9,0.0,0.0,21.3,40.7,60,27,44,1000.5,17.44,4.85
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-01-31,25.5,11.7,17.5,22.2,8.1,14.8,0.0,0.0,17.7,34.6,66,29,48,1000.2,17.04,4.31
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-01,27.0,10.3,18.0,24.1,8.2,15.9,0.0,0.0,16.3,33.1,76,25,52,999.1,18.09,4.23
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-02,24.7,11.2,16.6,20.5,8.6,13.5,0.0,0.0,21.0,40.3,65,22,46,1000.5,18.51,4.41
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-03,23.2,9.3,15.4,20.8,6.2,12.9,0.0,0.0,12.4,26.3,63,29,50,1003.1,18.61,3.86
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-04,23.8,10.4,16.2,22.2,7.9,13.9,0.0,0.0,15.1,28.1,67,30,51,1000.9,17.92,3.87
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-05,24.9,10.8,16.8,22.8,7.8,14.5,0.0,0.0,15.0,29.2,68,32,50,999.6,18.05,4.04
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-06,26.7,9.7,18.8,26.1,7.5,17.6,0.0,0.0,10.2,18.0,81,29,53,1002.6,17.99,3.62
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-07,25.5,11.7,18.9,25.0,10.4,18.3,0.0,0.0,8.6,20.5,84,37,62,1005.0,15.58,3.28
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-08,25.6,14.5,19.7,25.8,13.6,19.3,0.4,0.4,13.0,27.4,84,47,67,1002.9,14.6,3.34
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-09,25.9,14.4,19.8,24.6,14.8,20.0,0.3,0.3,14.4,29.2,96,42,71,1001.7,14.56,3.11
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-10,24.5,16.4,19.5,25.6,16.9,20.5,18.0,18.0,12.4,26.6,93,62,83,1003.8,13.06,2.5
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-11,24.9,15.0,19.4,26.1,15.4,20.3,2.1,2.1,15.1,31.3,98,59,82,1005.1,12.39,2.42
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-12,26.2,13.1,19.6,26.6,12.9,20.1,0.0,0.0,12.6,25.9,97,48,75,1002.7,18.06,3.54
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-13,19.3,16.5,17.8,20.5,17.5,18.8,24.2,24.2,11.5,32.8,96,78,90,1001.2,6.99,1.29
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-14,22.6,15.9,18.9,24.5,16.5,20.2,16.6,16.6,10.5,28.8,97,73,88,999.5,13.24,2.32
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-15,22.3,13.5,17.1,21.4,11.9,16.5,0.1,0.1,14.6,30.2,99,50,76,999.2,17.82,3.29
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-16,22.3,10.8,15.7,21.6,8.9,14.6,0.0,0.0,12.3,25.9,86,45,71,998.7,20.01,3.53
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-17,23.4,8.8,16.2,23.2,6.9,15.4,0.0,0.0,16.4,25.9,93,43,71,998.1,20.08,3.68
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-18,18.9,13.9,15.9,17.6,11.8,14.2,20.5,20.5,27.1,48.6,94,68,82,996.4,9.18,1.88
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-19,20.1,11.6,15.8,21.4,10.4,15.8,0.1,0.1,11.3,29.2,94,70,84,999.1,10.27,1.87
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-20,21.8,11.0,15.9,21.9,10.6,16.1,0.1,0.1,8.9,20.9,100,60,85,998.1,14.67,2.48
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-21,22.7,11.3,16.9,21.9,10.4,16.4,0.0,0.0,13.4,28.1,94,53,76,996.9,17.26,3.13
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-22,23.9,13.2,17.5,23.0,11.6,16.4,0.0,0.0,15.0,31.0,84,40,67,996.0,20.73,4.0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-23,24.5,11.1,17.5,24.4,9.6,17.2,0.0,0.0,8.9,17.6,89,40,69,996.2,18.98,3.54
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-24,21.2,13.1,16.5,20.4,11.5,15.3,1.6,1.6,19.0,36.4,83,57,74,997.5,9.38,2.2
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-25,21.4,13.0,16.5,21.2,11.6,16.1,4.6,4.6,12.3,29.5,94,65,78,996.7,13.45,2.49
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-26,24.4,11.1,17.6,25.7,10.2,17.7,0.1,0.1,13.2,30.2,95,55,77,995.0,20.25,3.66
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-27,21.5,14.2,17.5,22.7,14.2,17.7,2.8,2.8,13.2,22.3,93,63,80,996.0,5.77,1.46
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-02-28,23.9,15.1,18.5,22.6,14.8,18.6,4.3,4.3,19.9,38.2,94,54,80,997.4,14.46,2.78
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-01,23.7,14.4,18.7,24.4,13.8,18.7,0.2,0.2,16.3,33.1,97,54,75,998.6,19.84,3.75
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-02,22.0,11.8,16.2,20.9,9.5,14.5,0.0,0.0,16.0,32.8,79,42,64,997.3,22.22,4.09
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-03,22.4,10.0,16.0,22.2,8.0,14.6,0.0,0.0,13.1,28.4,86,44,66,996.8,22.01,4.01
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-04,24.0,9.8,16.6,24.2,7.9,15.4,0.0,0.0,10.7,22.7,88,38,64,998.0,22.32,4.24
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-05,23.9,9.0,17.2,24.6,6.8,16.3,0.0,0.0,9.8,16.6,86,36,61,998.3,22.02,4.19
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-06,25.2,11.2,18.1,24.4,9.3,16.8,0.0,0.0,15.2,29.5,79,37,59,999.5,22.63,4.64
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-07,25.9,12.8,18.6,25.9,10.9,17.4,0.0,0.0,12.1,27.4,76,36,59,1001.3,22.73,4.68
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-08,26.2,11.2,18.6,26.7,9.6,17.9,0.0,0.0,9.0,22.3,83,36,61,1000.4,22.78,4.61
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-09,28.3,11.8,20.0,28.9,10.5,20.1,0.0,0.0,9.6,18.7,88,33,62,1000.5,22.78,4.4
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-10,29.1,14.0,21.2,30.6,12.8,21.0,0.0,0.0,10.4,26.6,78,35,58,1001.2,22.65,4.85
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-11,29.3,15.3,21.8,30.3,14.1,21.4,0.0,0.0,12.5,25.6,79,35,57,1000.6,21.75,4.99
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-12,25.0,15.9,20.7,26.3,16.0,21.4,3.4,3.4,10.1,33.8,87,53,72,998.8,18.55,3.68
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-13,28.2,15.1,21.1,28.6,15.1,21.3,0.0,0.0,10.2,24.8,88,34,64,998.3,22.94,4.73
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-14,28.6,12.9,21.6,30.4,12.3,22.0,0.0,0.0,9.8,18.0,94,35,60,999.3,22.89,4.61
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-15,29.0,16.5,22.7,31.0,16.1,23.2,0.0,0.0,11.1,24.1,84,37,61,1000.8,23.0,4.77
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-16,30.9,16.8,23.9,33.3,17.1,25.0,0.0,0.0,10.2,24.1,86,38,61,1000.7,23.16,4.94
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-17,32.1,17.8,25.1,33.1,17.8,25.6,0.0,0.0,15.5,34.2,77,34,56,1001.9,22.36,5.55
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-18,32.8,18.7,25.3,35.4,19.6,26.4,0.0,0.0,11.6,26.3,83,35,58,1001.1,23.23,5.4
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-19,33.1,18.7,26.0,36.3,18.7,27.4,0.0,0.0,10.0,20.9,74,35,55,998.0,23.08,5.29
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-20,34.7,21.0,27.0,35.6,22.6,28.1,0.1,0.1,9.8,28.1,75,22,51,995.1,21.93,5.41
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-21,33.5,18.3,25.4,33.0,18.2,25.7,0.0,0.0,14.5,28.4,76,27,53,993.2,21.89,5.55
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-22,34.3,19.4,26.7,35.3,19.0,26.7,0.0,0.0,15.6,27.0,64,24,44,992.4,22.62,5.86
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-23,31.8,20.4,25.6,31.7,19.3,24.5,0.0,0.0,17.5,46.1,72,19,46,991.7,21.77,6.28
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-24,28.0,16.1,21.7,27.2,15.9,21.3,0.0,0.0,16.3,31.0,97,22,59,995.4,24.65,5.4
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-25,28.9,12.9,20.9,26.6,11.5,18.9,0.0,0.0,16.1,33.8,81,15,42,997.0,25.43,5.95
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-26,28.6,13.6,22.4,28.6,11.3,20.8,0.0,0.0,10.0,21.2,61,20,36,995.9,23.62,5.53
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-27,29.1,19.1,23.4,26.2,16.8,20.7,0.0,0.0,18.2,37.4,52,21,34,994.1,15.43,5.56
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-28,28.8,17.3,22.4,28.9,15.6,21.7,0.5,0.5,20.9,41.8,91,39,59,995.8,21.75,5.3
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-29,30.0,16.3,22.9,33.6,16.8,23.6,0.0,0.0,12.3,25.6,96,30,64,997.1,22.67,4.95
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-30,32.5,16.4,25.0,32.9,16.3,25.1,0.0,0.0,10.4,23.4,82,26,50,995.4,22.38,5.4
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-03-31,32.6,18.3,25.3,32.9,17.9,24.8,0.2,0.2,13.8,28.8,68,24,43,995.5,23.62,5.88
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-01,31.4,17.1,24.2,29.1,14.7,21.7,0.0,0.0,21.8,43.6,56,17,35,995.7,24.52,7.18
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-02,29.3,16.7,23.5,25.6,14.3,20.5,0.0,0.0,19.8,39.2,56,18,34,994.5,22.14,6.67
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-03,30.9,16.9,23.9,29.2,14.4,21.9,0.0,0.0,14.5,32.4,47,20,33,994.9,23.93,6.32
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-04,31.1,14.3,23.8,32.2,12.0,22.7,0.0,0.0,9.5,21.2,55,19,36,995.2,26.17,5.81
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-05,31.6,17.1,24.1,33.4,15.2,23.5,0.0,0.0,16.0,31.7,74,25,46,995.2,25.92,6.05
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-06,32.9,18.7,26.0,34.2,17.3,25.4,0.0,0.0,15.2,31.3,60,26,42,994.9,24.65,6.49
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-07,32.9,21.6,26.5,35.0,21.0,26.7,1.0,1.0,16.9,42.8,63,29,46,995.0,22.74,5.71
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-08,35.4,20.3,28.4,35.0,20.2,27.5,0.0,0.0,24.6,47.2,65,18,38,991.7,25.08,7.61
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-09,35.1,22.3,28.5,31.4,19.7,25.3,0.0,0.0,28.4,52.9,44,15,28,988.7,26.88,9.6
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-10,36.4,21.7,29.0,32.1,17.2,25.1,0.0,0.0,28.8,56.2,32,11,22,988.5,26.98,9.93
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-11,39.5,21.3,30.4,36.5,18.2,27.8,0.0,0.0,21.8,42.8,31,12,22,990.3,26.6,8.92
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-12,39.9,20.5,30.7,38.6,18.6,29.3,0.0,0.0,18.5,37.4,45,14,26,989.8,26.5,7.99
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-13,39.1,22.3,30.8,38.4,21.1,29.4,0.0,0.0,19.5,40.0,45,15,28,989.2,25.57,8.14
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-14,35.6,21.0,28.4,33.0,19.5,26.2,0.0,0.0,25.3,48.6,48,16,30,989.9,27.12,8.62
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-15,37.2,21.7,29.5,35.4,18.9,27.1,0.0,0.0,20.4,40.7,37,15,26,989.8,27.11,8.94
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-16,40.0,22.4,31.4,37.2,20.6,29.1,0.0,0.0,24.0,45.4,42,13,25,990.7,27.06,9.46
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-17,40.7,22.2,32.9,38.8,20.4,30.9,0.0,0.0,23.8,46.1,38,13,23,990.3,26.59,9.53
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-18,41.9,27.1,34.6,39.2,25.1,32.1,0.0,0.0,28.5,52.9,33,12,22,987.1,26.95,10.86
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-19,41.0,25.6,34.0,39.8,23.7,32.0,0.0,0.0,21.1,41.8,33,14,21,985.7,26.22,9.58
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-20,40.4,26.4,33.4,36.5,24.1,30.3,0.0,0.0,28.7,53.6,31,10,20,986.1,27.59,10.69
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-21,40.9,25.1,33.2,38.2,21.6,30.3,0.0,0.0,20.0,43.2,25,9,17,988.1,27.53,9.65
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-22,42.1,24.9,34.1,40.5,22.3,31.6,0.0,0.0,24.6,39.2,32,11,19,990.6,27.26,10.14
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-23,41.4,25.9,33.9,38.6,24.3,31.6,0.0,0.0,22.8,46.1,38,12,23,991.0,27.55,10.41
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-24,41.9,27.3,34.6,38.2,23.6,31.1,0.0,0.0,28.1,53.6,23,10,17,989.1,28.0,11.72
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-25,42.0,24.7,32.9,41.6,22.4,31.6,0.0,0.0,19.5,38.5,36,14,24,989.7,27.62,9.02
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-26,40.7,25.5,33.1,45.6,24.9,34.3,0.0,0.0,23.4,41.8,58,18,39,990.0,26.73,8.19
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-27,38.2,27.6,31.5,41.2,28.7,33.9,4.2,4.2,22.7,38.2,66,29,52,991.0,25.33,7.36
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-28,35.9,25.6,30.1,42.1,27.9,33.5,3.4,3.4,16.0,35.6,73,32,58,990.4,25.53,6.31
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-29,37.7,23.2,30.6,40.3,24.5,32.1,0.0,0.0,18.7,31.3,68,21,45,990.0,25.96,6.63
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-04-30,36.5,24.7,29.3,39.9,24.6,30.5,3.4,3.4,20.0,38.9,67,35,53,991.5,23.38,6.95
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-01,36.2,22.1,29.0,38.9,23.2,30.8,0.0,0.0,14.9,28.8,76,31,54,992.2,24.81,6.28
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-02,37.6,25.3,30.2,40.5,27.5,32.5,1.4,1.4,11.7,25.6,68,28,51,991.3,25.03,6.43
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-03,38.0,23.6,31.3,40.2,24.4,32.7,0.6,0.6,14.5,25.2,70,23,42,990.1,25.17,6.67
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-04,34.7,23.7,28.4,37.1,25.0,29.6,1.2,1.2,25.4,43.9,81,33,53,992.3,23.77,6.62
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-05,32.5,23.1,27.6,36.7,24.1,30.4,1.0,1.0,20.2,48.2,86,47,65,994.0,23.85,5.49
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-06,32.9,23.1,27.3,36.3,26.7,30.4,4.3,4.3,9.2,23.4,85,46,65,994.3,18.87,4.57
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-07,34.1,22.8,29.0,39.8,25.5,32.2,0.0,0.0,14.1,29.5,84,41,62,993.7,24.0,5.85
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-08,36.4,25.2,30.7,42.4,27.8,34.3,0.0,0.0,13.4,32.0,80,37,58,990.6,24.69,6.14
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-09,38.1,27.0,32.7,41.4,29.8,35.7,0.1,0.1,13.3,37.4,68,32,50,988.3,23.67,6.61
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-10,37.7,26.0,32.2,41.0,28.0,34.5,0.1,0.1,22.7,47.9,81,36,55,988.7,23.68,7.55
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-11,37.1,27.9,31.9,40.7,31.1,34.7,1.5,1.5,22.4,46.1,76,34,56,990.4,23.72,7.15
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-12,36.6,26.9,30.8,40.4,30.6,34.1,2.4,2.4,18.5,32.8,79,40,61,989.7,20.26,5.91
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-13,36.5,26.2,30.6,40.1,30.0,34.5,0.9,0.9,12.3,25.2,81,39,63,987.1,19.44,5.24
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-14,36.2,26.3,31.1,42.7,30.6,36.0,0.6,0.6,11.3,25.9,85,47,65,985.1,22.59,5.55
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-15,37.3,27.9,32.8,43.5,31.8,37.3,0.1,0.1,14.3,26.3,74,43,58,985.9,22.8,6.27
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-16,39.1,28.0,33.6,45.5,30.7,37.6,2.5,2.5,17.7,33.8,82,39,54,984.5,24.3,6.75
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-17,38.1,28.8,32.4,45.2,33.0,37.4,6.9,6.9,19.4,33.8,80,43,63,984.8,22.92,6.24
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-18,35.7,25.9,30.6,41.7,29.3,34.9,5.4,5.4,23.9,46.1,89,47,68,988.2,22.78,5.85
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1990-05-19,37.9,26.0,31.9,44.8,29.8,37.1,0.6,0.6,12.7,32.0,85,38,63,987.0,25.48,6.35
